time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.255329286631,0.175662507948,12.4693118945,0.0585206459892,6.19320978117,0.0,0.632518691857,0.42796186184,3.59892085093,0.092092641948,-0.10125100413,0.0,456.9882815806186,457.1712631574624,456.881070093844,458.4577111695498
1.3800000000000008,0.295333877336,0.202678782317,12.6900733226,0.0642125934185,6.18733235148,0.0,0.701575938909,0.473164933072,3.75914045465,0.099900211524,-0.0920757805557,0.0,468.74212670642333,469.4469213008628,469.0348880011068,469.64797714426874
1.4400000000000008,0.339633341665,0.232551999675,12.9206562323,0.0709555815301,6.1820205835,0.0,0.775615222754,0.523284736778,3.92624115068,0.129854292639,-0.082246510762,0.0,472.49617594291675,473.2473402534707,471.1887659515172,473.50884971797484
1.5000000000000009,0.388416334294,0.265536884748,13.1604991967,0.0788328291915,6.17676710573,0.0,0.850970921656,0.577013306661,4.06785529733,0.134007108583,-0.101149974845,0.0,467.410985395776,465.92920250866297,466.0478915854067,466.38731285391265
1.560000000000001,0.441620121453,0.301755683803,13.4067972684,0.0864264617257,6.17143732115,0.0,0.923000408929,0.6310212868,4.14163168011,0.104365605696,-0.0715197598899,0.0,445.00594173862453,447.4179994918402,448.8124013653069,446.4139039415702
1.620000000000001,0.499518995561,0.341570929288,13.6599245651,0.0927278904672,6.16787045949,0.0,1.00730609013,0.696780661014,4.29519797842,0.106307708354,-0.0423856671205,0.0,471.5123251571664,473.75536305960543,471.9653975244075,472.124202487471
1.680000000000001,0.562180219528,0.385176365795,13.9191013945,0.0999845837603,6.16568983393,0.0,1.08158197401,0.757357159751,4.34369091904,0.140471229119,-0.0263936720984,0.0,441.3527026768741,442.6700971590464,439.2942999893653,442.1310167791857
1.740000000000001,0.629486404902,0.432691052639,14.1824475565,0.108943332023,6.16399531289,0.0,1.16205782984,0.827295425615,4.43397694557,0.16281597829,-0.032221085586,0.0,455.67123827361326,455.2049051157579,454.2616904537155,456.0701159100458
1.8000000000000012,0.701638434431,0.48457433023,14.4510564564,0.119382132557,6.16204429374,0.0,1.24313780795,0.903108543224,4.51908942712,0.190085170575,-0.0331153341359,0.0,453.98010046614615,453.9079596731927,454.65749600389466,456.8648562767407
1.8600000000000012,0.778847938673,0.541377156375,14.7260095351,0.131413509129,6.15982612099,0.0,1.33064187292,0.991483165539,4.64521246357,0.215841478071,-0.0460756800799,0.0,469.1395075569037,468.1314044572118,467.7027610437144,469.7410638683509
1.9200000000000013,0.860538710379,0.602869589382,15.0019903992,0.144189077916,6.15698722386,0.0,1.39260954471,1.05924499777,4.55427108821,0.206357359536,-0.0499155076778,0.0,399.75018802599055,399.39844956056334,399.43117964455246,398.61549153431395
1.9800000000000013,0.946312373997,0.668987620382,15.2750065419,0.156646440831,6.15366768967,0.0,1.46675440363,1.14573481438,4.54598823956,0.210036317319,-0.0692582281709,0.0,428.4058006687335,426.7553788586637,427.38298509173904,427.74070947409535
2.0400000000000014,1.036964045,0.740958727118,15.5502794153,0.169644798732,6.14939263571,0.0,1.55530790495,1.25448357938,4.62901949006,0.227331465345,-0.0755654799301,0.0,458.58108703004814,458.0759961934548,456.41704049258277,457.84000193026924
2.1000000000000014,1.13290335734,0.819577159992,15.8296750773,0.183202374726,6.14466434728,0.0,1.64304115309,1.36733917638,4.68348311131,0.223069993035,-0.086226210613,0.0,450.2121125345687,449.3436636909819,451.0900789029461,450.79564913405994
